cluster_id,cluster_size
Cluster 35990,2
Cluster 43350,2
Cluster 72112,2
Cluster 43351,2
Cluster 43352,2
Cluster 43353,2
Cluster 29546,2
Cluster 18801,2
Cluster 188,2
Cluster 35980,2
Cluster 28955,2
Cluster 29565,2
Cluster 20154,2
Cluster 42413,2
Cluster 18792,2
Cluster 73133,2
Cluster 42407,2
Cluster 2895,2
Cluster 29569,2
Cluster 20165,2
Cluster 35977,2
Cluster 18785,2
Cluster 54585,2
Cluster 20168,2
Cluster 20169,2
Cluster 18789,2
Cluster 54565,2
Cluster 36389,2
Cluster 18812,2
Cluster 59416,2
Cluster 54569,2
Cluster 42428,2
Cluster 5457,2
Cluster 18810,2
Cluster 1881,2
Cluster 35983,2
Cluster 20141,2
Cluster 54572,2
Cluster 20144,2
Cluster 42420,2
Cluster 54575,2
Cluster 59746,2
Cluster 59410,2
Cluster 35984,2
Cluster 7314,2
Cluster 42424,2
Cluster 59718,2
Cluster 42482,2
Cluster 59719,2
Cluster 64793,2
Cluster 29518,2
Cluster 20062,2
Cluster 18887,2
Cluster 29522,2
Cluster 5455,2
Cluster 18883,2
Cluster 42477,2
Cluster 54527,2
Cluster 59434,2
Cluster 65202,2
Cluster 18882,2
Cluster 43311,2
Cluster 53873,2
Cluster 18878,2
Cluster 652,2
Cluster 20045,2
Cluster 59442,2
Cluster 65191,2
Cluster 20049,2
Cluster 2005,2
Cluster 53889,2
Cluster 29510,2
Cluster 43298,2
Cluster 20052,2
Cluster 53884,2
Cluster 65194,2
Cluster 54519,2
Cluster 433,2
Cluster 20057,2
Cluster 65195,2
Cluster 54520,2
Cluster 7307,2
Cluster 20060,2
Cluster 18898,2
Cluster 59716,2
Cluster 54539,2
Cluster 43330,2
Cluster 59738,2
Cluster 20090,2
Cluster 42461,2
Cluster 59739,2
Cluster 54541,2
Cluster 53854,2
Cluster 59726,2
Cluster 42459,2
Cluster 53851,2
Cluster 54543,2
Cluster 2898,2
Cluster 54545,2
Cluster 28979,2
Cluster 4334,2
Cluster 42451,2
Cluster 18841,2
Cluster 53853,2
Cluster 65203,2
Cluster 28987,2
Cluster 18875,2
Cluster 20075,2
Cluster 43318,2
Cluster 59433,2
Cluster 18871,2
Cluster 20077,2
Cluster 18870,2
Cluster 18853,2
Cluster 43326,2
Cluster 72140,2
Cluster 54535,2
Cluster 54536,2
Cluster 18860,2
Cluster 72136,2
Cluster 20084,2
Cluster 18857,2
Cluster 7310,2
Cluster 36005,2
Cluster 2690,2
Cluster 68708,2
Cluster 24475,2
Cluster 68707,2
Cluster 24478,2
Cluster 68704,2
Cluster 57038,2
Cluster 37802,2
Cluster 39391,2
Cluster 24484,2
Cluster 58319,2
Cluster 39387,2
Cluster 7054,2
Cluster 57045,2
Cluster 24492,2
Cluster 58315,2
Cluster 68692,2
Cluster 68691,2
Cluster 24497,2
Cluster 26890,2
Cluster 39376,2
Cluster 37815,2
Cluster 68683,2
Cluster 26883,2
Cluster 26882,2
Cluster 24490,2
Cluster 24434,2
Cluster 24435,2
Cluster 24436,2
Cluster 3942,2
Cluster 68737,2
Cluster 2444,2
Cluster 39418,2
Cluster 57015,2
Cluster 24443,2
Cluster 24447,2
Cluster 57019,2
Cluster 26911,2
Cluster 39398,2
Cluster 68725,2
Cluster 24455,2
Cluster 24456,2
Cluster 2691,2
Cluster 68720,2
Cluster 57027,2
Cluster 37796,2
Cluster 24464,2
Cluster 24466,2
Cluster 57033,2
Cluster 68712,2
Cluster 26901,2
Cluster 68726,2
Cluster 24547,2
Cluster 58301,2
Cluster 68652,2
Cluster 39345,2
Cluster 24554,2
Cluster 66887,2
Cluster 24559,2
Cluster 57081,2
Cluster 24560,2
Cluster 39339,2
Cluster 39338,2
Cluster 24563,2
Cluster 39371,2
Cluster 24570,2
Cluster 37836,2
Cluster 58295,2
Cluster 57090,2
Cluster 6863,2
Cluster 39325,2
Cluster 68628,2
Cluster 66899,2
Cluster 669,2
Cluster 2685,2
Cluster 37839,2
Cluster 3932,2
Cluster 37831,2
Cluster 57057,2
Cluster 24512,2
Cluster 24513,2
Cluster 24514,2
Cluster 2688,2
Cluster 57063,2
Cluster 37821,2
Cluster 39362,2
Cluster 24524,2
Cluster 24525,2
Cluster 26874,2
Cluster 39359,2
Cluster 24546,2
Cluster 37824,2
Cluster 24531,2
Cluster 39356,2
Cluster 24533,2
Cluster 24535,2
Cluster 39354,2
Cluster 57070,2
Cluster 68659,2
Cluster 66882,2
Cluster 24541,2
Cluster 26868,2
Cluster 66883,2
Cluster 57075,2
Cluster 24529,2
Cluster 66796,2
Cluster 66797,2
Cluster 6884,2
Cluster 26975,2
Cluster 24308,2
Cluster 68838,2
Cluster 668,2
Cluster 56948,2
Cluster 68830,2
Cluster 58361,2
Cluster 24318,2
Cluster 24319,2
Cluster 2692,2
Cluster 56951,2
Cluster 66805,2
Cluster 26965,2
Cluster 39493,2
Cluster 37753,2
Cluster 39491,2
Cluster 56958,2
Cluster 5696,2
Cluster 39487,2
Cluster 39484,2
Cluster 39479,2
Cluster 24346,2
Cluster 24320,2
Cluster 24258,2
Cluster 39546,2
Cluster 24261,2
Cluster 66772,2
Cluster 39542,2
Cluster 56910,2
Cluster 58380,2
Cluster 27001,2
Cluster 68872,2
Cluster 37727,2
Cluster 56915,2
Cluster 2700,2
Cluster 26980,2
Cluster 37729,2
Cluster 37730,2
Cluster 37735,2
Cluster 24285,2
Cluster 3952,2
Cluster 24290,2
Cluster 66790,2
Cluster 68850,2
Cluster 26984,2
Cluster 26983,2
Cluster 68848,2
Cluster 58369,2
Cluster 37728,2
Cluster 24393,2
Cluster 56992,2
Cluster 24396,2
Cluster 68761,2
Cluster 24401,2
Cluster 24402,2
Cluster 68760,2
Cluster 58338,2
Cluster 24406,2
Cluster 57,2
Cluster 570,2
Cluster 24412,2
Cluster 5697,2
Cluster 68752,2
Cluster 26927,2
Cluster 68750,2
Cluster 39430,2
Cluster 24419,2
Cluster 68749,2
Cluster 26925,2
Cluster 26923,2
Cluster 57008,2
Cluster 26922,2
Cluster 24429,2
Cluster 37789,2
Cluster 24413,2
Cluster 37766,2
Cluster 39470,2
Cluster 24358,2
Cluster 56973,2
Cluster 2436,2
Cluster 37769,2
Cluster 56977,2
Cluster 39464,2
Cluster 68791,2
Cluster 24367,2
Cluster 37770,2
Cluster 56979,2
Cluster 6877,2
Cluster 37771,2
Cluster 56980,2
Cluster 39459,2
Cluster 24374,2
Cluster 58348,2
Cluster 24377,2
Cluster 58346,2
Cluster 24381,2
Cluster 68779,2
Cluster 56984,2
Cluster 56985,2
Cluster 56989,2
Cluster 58343,2
Cluster 39461,2
Cluster 68487,2
Cluster 37879,2
Cluster 66955,2
Cluster 66956,2
Cluster 66957,2
Cluster 66958,2
Cluster 26769,2
Cluster 26768,2
Cluster 2479,2
Cluster 37882,2
Cluster 39191,2
Cluster 58254,2
Cluster 24587,2
Cluster 58251,2
Cluster 248,2
Cluster 57200,2
Cluster 24804,2
Cluster 5825,2
Cluster 66973,2
Cluster 39176,2
Cluster 39175,2
Cluster 39174,2
Cluster 39171,2
Cluster 68449,2
Cluster 24820,2
Cluster 58252,2
Cluster 24741,2
Cluster 26790,2
Cluster 26789,2
Cluster 24745,2
Cluster 26785,2
Cluster 2475,2
Cluster 6851,2
Cluster 24751,2
Cluster 24752,2
Cluster 68507,2
Cluster 68506,2
Cluster 6695,2
Cluster 26777,2
Cluster 24761,2
Cluster 39211,2
Cluster 68499,2
Cluster 57179,2
Cluster 39208,2
Cluster 66953,2
Cluster 68494,2
Cluster 68493,2
Cluster 68492,2
Cluster 68491,2
Cluster 24776,2
Cluster 68489,2
Cluster 39214,2
Cluster 24882,2
Cluster 39122,2
Cluster 39121,2
Cluster 37929,2
Cluster 6701,2
Cluster 68395,2
Cluster 68394,2
Cluster 57255,2
Cluster 57257,2
Cluster 39114,2
Cluster 6839,2
Cluster 58217,2
Cluster 39164,2
Cluster 39105,2
Cluster 6838,2
Cluster 24908,2
Cluster 57267,2
Cluster 67017,2
Cluster 39101,2
Cluster 24914,2
Cluster 5727,2
Cluster 58209,2
Cluster 37940,2
Cluster 2492,2
Cluster 57274,2
Cluster 37931,2
Cluster 2674,2
Cluster 26739,2
Cluster 24840,2
Cluster 39152,2
Cluster 39150,2
Cluster 3915,2
Cluster 68427,2
Cluster 37911,2
Cluster 39145,2
Cluster 37912,2
Cluster 24853,2
Cluster 24856,2
Cluster 26713,2
Cluster 24860,2
Cluster 37917,2
Cluster 26722,2
Cluster 24864,2
Cluster 58226,2
Cluster 24867,2
Cluster 24868,2
Cluster 37920,2
Cluster 39133,2
Cluster 6841,2
Cluster 39130,2
Cluster 58223,2
Cluster 24877,2
Cluster 37916,2
Cluster 24623,2
Cluster 39291,2
Cluster 57118,2
Cluster 57119,2
Cluster 39289,2
Cluster 24631,2
Cluster 26828,2
Cluster 39284,2
Cluster 68585,2
Cluster 66917,2
Cluster 24637,2
Cluster 26826,2
Cluster 24740,2
Cluster 66918,2
Cluster 24641,2
Cluster 24643,2
Cluster 24644,2
Cluster 24645,2
Cluster 24646,2
Cluster 39279,2
Cluster 6692,2
Cluster 24650,2
Cluster 24652,2
Cluster 58280,2
Cluster 24656,2
Cluster 26825,2
Cluster 571,2
Cluster 39316,2
Cluster 58291,2
Cluster 39314,2
Cluster 39313,2
Cluster 26842,2
Cluster 246,2
Cluster 37844,2
Cluster 66907,2
Cluster 57106,2
Cluster 39306,2
Cluster 6691,2
Cluster 39294,2
Cluster 39301,2
Cluster 26835,2
Cluster 57111,2
Cluster 2461,2
Cluster 393,2
Cluster 24611,2
Cluster 24612,2
Cluster 39299,2
Cluster 24614,2
Cluster 66910,2
Cluster 58287,2
Cluster 66912,2
Cluster 26836,2
Cluster 39245,2
Cluster 24703,2
Cluster 57154,2
Cluster 268,2
Cluster 26798,2
Cluster 39237,2
Cluster 24713,2
Cluster 24716,2
Cluster 39236,2
Cluster 39235,2
Cluster 68527,2
Cluster 24722,2
Cluster 66924,2
Cluster 24724,2
Cluster 39233,2
Cluster 39232,2
Cluster 37869,2
Cluster 24729,2
Cluster 24730,2
Cluster 24732,2
Cluster 57163,2
Cluster 24734,2
Cluster 57165,2
Cluster 24737,2
Cluster 24738,2
Cluster 39234,2
Cluster 39271,2
Cluster 57136,2
Cluster 68568,2
Cluster 57137,2
Cluster 39267,2
Cluster 68564,2
Cluster 37858,2
Cluster 66928,2
Cluster 66929,2
Cluster 3926,2
Cluster 58276,2
Cluster 66932,2
Cluster 68539,2
Cluster 39256,2
Cluster 2468,2
Cluster 68551,2
Cluster 39253,2
Cluster 26807,2
Cluster 68549,2
Cluster 68548,2
Cluster 57148,2
Cluster 26806,2
Cluster 24695,2
Cluster 24696,2
Cluster 24697,2
Cluster 24700,2
Cluster 26809,2
Cluster 23811,2
Cluster 39843,2
Cluster 39842,2
Cluster 39841,2
Cluster 5666,2
Cluster 23820,2
Cluster 56663,2
Cluster 23825,2
Cluster 39833,2
Cluster 37584,2
Cluster 39830,2
Cluster 23830,2
Cluster 68885,2
Cluster 5667,2
Cluster 37587,2
Cluster 23836,2
Cluster 37588,2
Cluster 66607,2
Cluster 23840,2
Cluster 23841,2
Cluster 39821,2
Cluster 37590,2
Cluster 37591,2
Cluster 37592,2
Cluster 39817,2
Cluster 27212,2
Cluster 23777,2
Cluster 23778,2
Cluster 3757,2
Cluster 23781,2
Cluster 23783,2
Cluster 23784,2
Cluster 2723,2
Cluster 56642,2
Cluster 56643,2
Cluster 23790,2
Cluster 23791,2
Cluster 23793,2
Cluster 56655,2
Cluster 23796,2
Cluster 39858,2
Cluster 27226,2
Cluster 39853,2
Cluster 37575,2
Cluster 56651,2
Cluster 27222,2
Cluster 3985,2
Cluster 23806,2
Cluster 23807,2
Cluster 37576,2
Cluster 56654,2
Cluster 23795,2
Cluster 23893,2
Cluster 37604,2
Cluster 56699,2
Cluster 27187,2
Cluster 69159,2
Cluster 239,2
Cluster 2390,2
Cluster 69156,2
Cluster 66629,2
Cluster 56702,2
Cluster 39785,2
Cluster 3761,2
Cluster 5668,2
Cluster 39780,2
Cluster 58477,2
Cluster 37612,2
Cluster 37613,2
Cluster 39775,2
Cluster 56712,2
Cluster 27174,2
Cluster 66639,2
Cluster 69137,2
Cluster 69135,2
Cluster 2717,2
Cluster 69132,2
Cluster 2391,2
Cluster 23853,2
Cluster 23854,2
Cluster 23855,2
Cluster 23856,2
Cluster 39813,2
Cluster 39812,2
Cluster 56681,2
Cluster 23862,2
Cluster 23863,2
Cluster 23864,2
Cluster 23865,2
Cluster 23867,2
Cluster 27189,2
Cluster 23871,2
Cluster 69178,2
Cluster 39807,2
Cluster 23874,2
Cluster 56686,2
Cluster 39805,2
Cluster 39803,2
Cluster 58488,2
Cluster 3980,2
Cluster 56690,2
Cluster 23884,2
Cluster 23889,2
Cluster 66625,2
Cluster 23868,2
Cluster 69340,2
Cluster 37524,2
Cluster 39957,2
Cluster 56571,2
Cluster 6933,2
Cluster 69329,2
Cluster 27284,2
Cluster 23662,2
Cluster 23663,2
Cluster 23665,2
Cluster 37534,2
Cluster 69320,2
Cluster 69240,2
Cluster 69319,2
Cluster 39940,2
Cluster 3994,2
Cluster 66550,2
Cluster 27278,2
Cluster 37536,2
Cluster 39935,2
Cluster 58529,2
Cluster 3754,2
Cluster 5659,2
Cluster 27270,2
Cluster 23685,2
Cluster 39941,2
Cluster 39980,2
Cluster 58550,2
Cluster 5855,2
Cluster 56549,2
Cluster 23612,2
Cluster 23617,2
Cluster 39971,2
Cluster 69363,2
Cluster 2362,2
Cluster 69362,2
Cluster 69361,2
Cluster 23622,2
Cluster 66538,2
Cluster 58543,2
Cluster 69359,2
Cluster 3997,2
Cluster 39969,2
Cluster 69356,2
Cluster 69355,2
Cluster 69352,2
Cluster 69349,2
Cluster 69348,2
Cluster 58539,2
Cluster 27298,2
Cluster 58538,2
Cluster 69360,2
Cluster 5662,2
Cluster 3756,2
Cluster 58515,2
Cluster 56623,2
Cluster 39889,2
Cluster 39888,2
Cluster 23741,2
Cluster 6926,2
Cluster 56626,2
Cluster 39885,2
Cluster 39884,2
Cluster 58512,2
Cluster 23687,2
Cluster 58511,2
Cluster 37565,2
Cluster 23755,2
Cluster 23757,2
Cluster 23759,2
Cluster 23761,2
Cluster 56632,2
Cluster 56633,2
Cluster 37567,2
Cluster 56636,2
Cluster 3987,2
Cluster 69241,2
Cluster 56629,2
Cluster 27269,2
Cluster 37543,2
Cluster 37544,2
Cluster 23697,2
Cluster 39920,2
Cluster 23699,2
Cluster 69295,2
Cluster 66564,2
Cluster 23703,2
Cluster 27259,2
Cluster 27258,2
Cluster 23708,2
Cluster 6927,2
Cluster 27256,2
Cluster 56605,2
Cluster 23716,2
Cluster 23717,2
Cluster 23718,2
Cluster 39906,2
Cluster 37551,2
Cluster 6928,2
Cluster 37553,2
Cluster 58519,2
Cluster 56614,2
Cluster 399,2
Cluster 37556,2
Cluster 27257,2
Cluster 3768,2
Cluster 58417,2
Cluster 27069,2
Cluster 24135,2
Cluster 58416,2
Cluster 66724,2
Cluster 66725,2
Cluster 2414,2
Cluster 24141,2
Cluster 24143,2
Cluster 24144,2
Cluster 3962,2
Cluster 69129,2
Cluster 68960,2
Cluster 6896,2
Cluster 68959,2
Cluster 24156,2
Cluster 3769,2
Cluster 24159,2
Cluster 27055,2
Cluster 27052,2
Cluster 56858,2
Cluster 27049,2
Cluster 6674,2
Cluster 37696,2
Cluster 37689,2
Cluster 27092,2
Cluster 66701,2
Cluster 69003,2
Cluster 66702,2
Cluster 24097,2
Cluster 39651,2
Cluster 27087,2
Cluster 58427,2
Cluster 24101,2
Cluster 24103,2
Cluster 56820,2
Cluster 39642,2
Cluster 24130,2
Cluster 2411,2
Cluster 24110,2
Cluster 27081,2
Cluster 66710,2
Cluster 56827,2
Cluster 58422,2
Cluster 24119,2
Cluster 24121,2
Cluster 24123,2
Cluster 56833,2
Cluster 37678,2
Cluster 24129,2
Cluster 56823,2
Cluster 24221,2
Cluster 24222,2
Cluster 37712,2
Cluster 24228,2
Cluster 56894,2
Cluster 24230,2
Cluster 24231,2
Cluster 39562,2
Cluster 24234,2
Cluster 24235,2
Cluster 24236,2
Cluster 689,2
Cluster 68938,2
Cluster 56897,2
Cluster 3772,2
Cluster 39556,2
Cluster 39555,2
Cluster 5690,2
Cluster 24245,2
Cluster 56900,2
Cluster 68890,2
Cluster 24248,2
Cluster 37720,2
Cluster 24250,2
Cluster 24253,2
Cluster 37718,2
Cluster 2418,2
Cluster 39592,2
Cluster 584,2
Cluster 6893,2
Cluster 24189,2
Cluster 2419,2
Cluster 27034,2
Cluster 68927,2
Cluster 27033,2
Cluster 39582,2
Cluster 242,2
Cluster 27028,2
Cluster 39569,2
Cluster 68918,2
Cluster 27027,2
Cluster 24206,2
Cluster 24207,2
Cluster 27025,2
Cluster 39575,2
Cluster 68913,2
Cluster 56885,2
Cluster 39573,2
Cluster 27024,2
Cluster 24216,2
Cluster 24219,2
Cluster 37711,2
Cluster 24201,2
Cluster 56751,2
Cluster 23983,2
Cluster 23984,2
Cluster 23985,2
Cluster 58453,2
Cluster 23987,2
Cluster 39730,2
Cluster 2399,2
Cluster 66666,2
Cluster 27139,2
Cluster 3764,2
Cluster 39725,2
Cluster 58430,2
Cluster 27134,2
Cluster 27133,2
Cluster 56761,2
Cluster 39719,2
Cluster 58447,2
Cluster 56766,2
Cluster 27126,2
Cluster 69067,2
Cluster 56771,2
Cluster 24017,2
Cluster 58444,2
Cluster 39703,2
Cluster 39723,2
Cluster 23931,2
Cluster 37619,2
Cluster 27166,2
Cluster 23934,2
Cluster 69126,2
Cluster 58466,2
Cluster 58464,2
Cluster 27153,2
Cluster 23950,2
Cluster 56737,2
Cluster 23952,2
Cluster 23953,2
Cluster 23981,2
Cluster 56738,2
Cluster 23957,2
Cluster 69109,2
Cluster 2396,2
Cluster 39746,2
Cluster 23962,2
Cluster 69105,2
Cluster 6666,2
Cluster 58454,2
Cluster 27145,2
Cluster 23972,2
Cluster 27143,2
Cluster 66664,2
Cluster 23954,2
Cluster 24055,2
Cluster 24056,2
Cluster 39680,2
Cluster 37655,2
Cluster 2406,2
Cluster 24060,2
Cluster 24062,2
Cluster 69029,2
Cluster 58437,2
Cluster 69027,2
Cluster 24068,2
Cluster 58435,2
Cluster 58443,2
Cluster 66693,2
Cluster 56799,2
Cluster 6902,2
Cluster 37659,2
Cluster 58434,2
Cluster 37660,2
Cluster 66697,2
Cluster 27098,2
Cluster 667,2
Cluster 27094,2
Cluster 56809,2
Cluster 5681,2
Cluster 24070,2
Cluster 39700,2
Cluster 56777,2
Cluster 39699,2
Cluster 69055,2
Cluster 39697,2
Cluster 24029,2
Cluster 27118,2
Cluster 39692,2
Cluster 24035,2
Cluster 66682,2
Cluster 24038,2
Cluster 69047,2
Cluster 58438,2
Cluster 3969,2
Cluster 69044,2
Cluster 69043,2
Cluster 24043,2
Cluster 27115,2
Cluster 5844,2
Cluster 66684,2
Cluster 24048,2
Cluster 27112,2
Cluster 37652,2
Cluster 24050,2
Cluster 56789,2
Cluster 39683,2
Cluster 39690,2
Cluster 58043,2
Cluster 25717,2
Cluster 38578,2
Cluster 38577,2
Cluster 67285,2
Cluster 2573,2
Cluster 3816,2
Cluster 57701,2
Cluster 38567,2
Cluster 38565,2
Cluster 26337,2
Cluster 38162,2
Cluster 67022,2
Cluster 25740,2
Cluster 3856,2
Cluster 25743,2
Cluster 26330,2
Cluster 25746,2
Cluster 25747,2
Cluster 25748,2
Cluster 38166,2
Cluster 57714,2
Cluster 26327,2
Cluster 26326,2
Cluster 38169,2
Cluster 26334,2
Cluster 3861,2
Cluster 67802,2
Cluster 25677,2
Cluster 2568,2
Cluster 38606,2
Cluster 25683,2
Cluster 25684,2
Cluster 38605,2
Cluster 38604,2
Cluster 25688,2
Cluster 25692,2
Cluster 38142,2
Cluster 38148,2
Cluster 25697,2
Cluster 6779,2
Cluster 25699,2
Cluster 2570,2
Cluster 38595,2
Cluster 6727,2
Cluster 67270,2
Cluster 58045,2
Cluster 57682,2
Cluster 38146,2
Cluster 2571,2
Cluster 57686,2
Cluster 2636,2
Cluster 67711,2
Cluster 25803,2
Cluster 25804,2
Cluster 25805,2
Cluster 26296,2
Cluster 25808,2
Cluster 25809,2
Cluster 25810,2
Cluster 25811,2
Cluster 38512,2
Cluster 26291,2
Cluster 26290,2
Cluster 57719,2
Cluster 38508,2
Cluster 57760,2
Cluster 26283,2
Cluster 26282,2
Cluster 38497,2
Cluster 6768,2
Cluster 38488,2
Cluster 38487,2
Cluster 57774,2
Cluster 25845,2
Cluster 67670,2
Cluster 3848,2
Cluster 26289,2
Cluster 25758,2
Cluster 26323,2
Cluster 2576,2
Cluster 57720,2
Cluster 26321,2
Cluster 25764,2
Cluster 26320,2
Cluster 25766,2
Cluster 673,2
Cluster 25770,2
Cluster 58023,2
Cluster 25775,2
Cluster 25796,2
Cluster 58021,2
Cluster 26310,2
Cluster 25780,2
Cluster 2631,2
Cluster 67307,2
Cluster 67720,2
Cluster 6731,2
Cluster 38528,2
Cluster 5774,2
Cluster 2579,2
Cluster 3818,2
Cluster 67715,2
Cluster 25793,2
Cluster 26313,2
Cluster 38693,2
Cluster 6790,2
Cluster 38100,2
Cluster 38687,2
Cluster 25556,2
Cluster 25557,2
Cluster 26411,2
Cluster 25560,2
Cluster 6789,2
Cluster 58074,2
Cluster 38681,2
Cluster 38680,2
Cluster 25673,2
Cluster 25574,2
Cluster 57618,2
Cluster 67877,2
Cluster 57624,2
Cluster 25586,2
Cluster 25588,2
Cluster 57627,2
Cluster 25590,2
Cluster 25591,2
Cluster 25594,2
Cluster 57628,2
Cluster 38116,2
Cluster 57614,2
Cluster 67209,2
Cluster 38716,2
Cluster 6721,2
Cluster 38713,2
Cluster 67923,2
Cluster 26432,2
Cluster 26431,2
Cluster 25525,2
Cluster 67211,2
Cluster 26429,2
Cluster 57593,2
Cluster 26427,2
Cluster 26417,2
Cluster 38704,2
Cluster 26426,2
Cluster 26425,2
Cluster 38098,2
Cluster 67215,2
Cluster 3870,2
Cluster 38099,2
Cluster 67907,2
Cluster 58079,2
Cluster 2642,2
Cluster 26419,2
Cluster 67902,2
Cluster 57595,2
Cluster 38637,2
Cluster 38636,2
Cluster 38635,2
Cluster 5765,2
Cluster 25638,2
Cluster 26383,2
Cluster 38632,2
Cluster 38127,2
Cluster 67250,2
Cluster 25643,2
Cluster 25644,2
Cluster 57653,2
Cluster 38662,2
Cluster 38629,2
Cluster 38128,2
Cluster 57655,2
Cluster 57657,2
Cluster 67819,2
Cluster 38622,2
Cluster 38620,2
Cluster 67256,2
Cluster 6781,2
Cluster 38134,2
Cluster 25667,2
Cluster 2637,2
Cluster 25646,2
Cluster 38661,2
Cluster 38117,2
Cluster 67238,2
Cluster 26396,2
Cluster 57633,2
Cluster 6786,2
Cluster 57634,2
Cluster 26395,2
Cluster 67857,2
Cluster 25606,2
Cluster 67856,2
Cluster 25608,2
Cluster 67838,2
Cluster 25612,2
Cluster 67850,2
Cluster 5764,2
Cluster 38649,2
Cluster 57641,2
Cluster 25619,2
Cluster 2562,2
Cluster 25620,2
Cluster 38646,2
Cluster 38121,2
Cluster 67244,2
Cluster 38642,2
Cluster 67839,2
Cluster 67239,2
Cluster 67403,2
Cluster 26186,2
Cluster 38348,2
Cluster 57882,2
Cluster 67512,2
Cluster 57883,2
Cluster 67510,2
Cluster 26047,2
Cluster 26185,2
Cluster 26049,2
Cluster 38344,2
Cluster 67508,2
Cluster 5778,2
Cluster 26183,2
Cluster 26181,2
Cluster 26180,2
Cluster 26058,2
Cluster 2606,2
Cluster 67409,2
Cluster 26176,2
Cluster 26065,2
Cluster 26066,2
Cluster 26068,2
Cluster 67413,2
Cluster 38262,2
Cluster 26184,2
Cluster 26206,2
Cluster 67547,2
Cluster 26005,2
Cluster 38379,2
Cluster 26007,2
Cluster 67544,2
Cluster 67390,2
Cluster 38376,2
Cluster 38373,2
Cluster 38372,2
Cluster 3837,2
Cluster 26020,2
Cluster 67402,2
Cluster 57867,2
Cluster 26197,2
Cluster 38363,2
Cluster 26196,2
Cluster 67397,2
Cluster 38360,2
Cluster 57871,2
Cluster 57962,2
Cluster 38251,2
Cluster 57875,2
Cluster 38252,2
Cluster 57961,2
Cluster 67395,2
Cluster 67426,2
Cluster 38307,2
Cluster 67428,2
Cluster 57945,2
Cluster 57944,2
Cluster 57916,2
Cluster 57918,2
Cluster 57942,2
Cluster 67461,2
Cluster 67432,2
Cluster 26118,2
Cluster 67433,2
Cluster 57952,2
Cluster 38275,2
Cluster 26123,2
Cluster 26124,2
Cluster 57924,2
Cluster 57926,2
Cluster 57928,2
Cluster 38287,2
Cluster 38286,2
Cluster 26135,2
Cluster 57932,2
Cluster 26142,2
Cluster 67441,2
Cluster 2612,2
Cluster 67416,2
Cluster 26072,2
Cluster 67417,2
Cluster 38326,2
Cluster 6749,2
Cluster 26166,2
Cluster 26079,2
Cluster 57950,2
Cluster 26081,2
Cluster 38320,2
Cluster 67483,2
Cluster 3832,2
Cluster 3831,2
Cluster 26087,2
Cluster 26088,2
Cluster 57949,2
Cluster 38318,2
Cluster 26092,2
Cluster 26094,2
Cluster 38315,2
Cluster 38314,2
Cluster 26099,2
Cluster 67423,2
Cluster 3827,2
Cluster 67473,2
Cluster 67425,2
Cluster 26086,2
Cluster 67639,2
Cluster 38453,2
Cluster 25889,2
Cluster 38450,2
Cluster 38215,2
Cluster 38449,2
Cluster 25893,2
Cluster 38448,2
Cluster 25895,2
Cluster 25896,2
Cluster 57800,2
Cluster 25899,2
Cluster 26000,2
Cluster 67629,2
Cluster 38444,2
Cluster 25902,2
Cluster 67626,2
Cluster 67352,2
Cluster 25908,2
Cluster 2591,2
Cluster 2625,2
Cluster 67617,2
Cluster 57811,2
Cluster 38220,2
Cluster 57983,2
Cluster 67350,2
Cluster 38478,2
Cluster 25855,2
Cluster 25857,2
Cluster 38476,2
Cluster 57781,2
Cluster 2586,2
Cluster 57993,2
Cluster 26268,2
Cluster 3821,2
Cluster 57789,2
Cluster 26265,2
Cluster 38466,2
Cluster 67349,2
Cluster 25870,2
Cluster 57790,2
Cluster 38463,2
Cluster 38210,2
Cluster 67346,2
Cluster 25878,2
Cluster 26260,2
Cluster 2588,2
Cluster 38213,2
Cluster 57798,2
Cluster 38455,2
Cluster 67640,2
Cluster 38465,2
Cluster 26224,2
Cluster 67577,2
Cluster 67379,2
Cluster 2597,2
Cluster 67380,2
Cluster 26219,2
Cluster 38399,2
Cluster 38398,2
Cluster 6757,2
Cluster 25978,2
Cluster 67566,2
Cluster 67384,2
Cluster 2592,2
Cluster 3839,2
Cluster 67386,2
Cluster 25989,2
Cluster 2599,2
Cluster 25990,2
Cluster 67559,2
Cluster 38388,2
Cluster 38386,2
Cluster 2621,2
Cluster 25998,2
Cluster 67553,2
Cluster 67552,2
Cluster 26214,2
Cluster 57815,2
Cluster 67610,2
Cluster 26243,2
Cluster 67609,2
Cluster 38226,2
Cluster 67605,2
Cluster 25932,2
Cluster 25934,2
Cluster 5798,2
Cluster 25936,2
Cluster 57824,2
Cluster 67599,2
Cluster 57838,2
Cluster 67592,2
Cluster 26231,2
Cluster 38415,2
Cluster 67371,2
Cluster 2623,2
Cluster 38234,2
Cluster 25955,2
Cluster 67585,2
Cluster 67375,2
Cluster 38408,2
Cluster 25961,2
Cluster 57836,2
Cluster 67376,2
Cluster 25948,2
Cluster 2661,2
Cluster 38980,2
Cluster 26608,2
Cluster 67077,2
Cluster 58168,2
Cluster 38976,2
Cluster 67079,2
Cluster 25116,2
Cluster 38974,2
Cluster 38973,2
Cluster 38972,2
Cluster 68225,2
Cluster 58082,2
Cluster 68222,2
Cluster 25124,2
