cluster_id,total_selected,folds_covered
Cluster 70425,1,1
Cluster 70431,1,1
Cluster 70432,1,1
Cluster 70434,1,1
Cluster 70439,1,1
Cluster 70444,1,1
Cluster 7045,1,1
Cluster 70465,1,1
Cluster 70466,1,1
Cluster 70472,1,1
Cluster 70477,1,1
Cluster 70479,1,1
Cluster 70493,1,1
Cluster 70494,1,1
Cluster 70497,1,1
Cluster 70499,1,1
Cluster 7050,1,1
Cluster 70502,1,1
Cluster 70503,1,1
Cluster 70504,1,1
Cluster 70508,1,1
Cluster 70514,1,1
Cluster 70530,1,1
Cluster 70539,1,1
Cluster 70541,1,1
Cluster 70547,1,1
Cluster 70548,1,1
Cluster 70552,1,1
Cluster 70557,1,1
Cluster 70558,1,1
Cluster 70560,1,1
Cluster 70561,1,1
Cluster 70565,1,1
Cluster 7057,1,1
Cluster 70590,1,1
Cluster 70591,1,1
Cluster 706,1,1
Cluster 70621,1,1
Cluster 70627,1,1
Cluster 7063,1,1
Cluster 70635,1,1
Cluster 70636,1,1
Cluster 70640,1,1
Cluster 70641,1,1
Cluster 70648,1,1
Cluster 70670,1,1
Cluster 70672,1,1
Cluster 7069,1,1
Cluster 70696,1,1
Cluster 70697,1,1
Cluster 70708,1,1
Cluster 70715,1,1
Cluster 70716,1,1
Cluster 70750,1,1
Cluster 70752,1,1
Cluster 70755,1,1
Cluster 70769,1,1
Cluster 70771,1,1
Cluster 70777,1,1
Cluster 70779,1,1
Cluster 70800,1,1
Cluster 70825,1,1
Cluster 70830,1,1
Cluster 70833,1,1
Cluster 70834,1,1
Cluster 70841,1,1
Cluster 70857,1,1
Cluster 70867,1,1
Cluster 70875,1,1
Cluster 70881,1,1
Cluster 70887,1,1
Cluster 7089,1,1
Cluster 70894,1,1
Cluster 7090,1,1
Cluster 7091,1,1
Cluster 7092,1,1
Cluster 70922,1,1
Cluster 70924,1,1
Cluster 7094,1,1
Cluster 70943,1,1
Cluster 70947,1,1
Cluster 70949,1,1
Cluster 7095,1,1
Cluster 70955,1,1
Cluster 7097,1,1
Cluster 70973,1,1
Cluster 70979,1,1
Cluster 70980,1,1
Cluster 70984,1,1
Cluster 70993,1,1
Cluster 71003,1,1
Cluster 71018,1,1
Cluster 7103,1,1
Cluster 71032,1,1
Cluster 71034,1,1
Cluster 71040,1,1
Cluster 71048,1,1
Cluster 71057,1,1
Cluster 71059,1,1
Cluster 71063,1,1
Cluster 7107,1,1
Cluster 71072,1,1
Cluster 71079,1,1
Cluster 71085,1,1
Cluster 71087,1,1
Cluster 71091,1,1
Cluster 71095,1,1
Cluster 71101,1,1
Cluster 71118,1,1
Cluster 7112,1,1
Cluster 71131,1,1
Cluster 71135,1,1
Cluster 71136,1,1
Cluster 7114,1,1
Cluster 71142,1,1
Cluster 71147,1,1
Cluster 71149,1,1
Cluster 71156,1,1
Cluster 71158,1,1
Cluster 7117,1,1
Cluster 71170,1,1
Cluster 71172,1,1
Cluster 71173,1,1
Cluster 71180,1,1
Cluster 71186,1,1
Cluster 71190,1,1
Cluster 71193,1,1
Cluster 71211,1,1
Cluster 71216,1,1
Cluster 71217,1,1
Cluster 71220,1,1
Cluster 71232,1,1
Cluster 71236,1,1
Cluster 7125,1,1
Cluster 71251,1,1
Cluster 71252,1,1
Cluster 71263,1,1
Cluster 71269,1,1
Cluster 7127,1,1
Cluster 71270,1,1
Cluster 71280,1,1
Cluster 71282,1,1
Cluster 71290,1,1
Cluster 71302,1,1
Cluster 71306,1,1
Cluster 71308,1,1
Cluster 71315,1,1
Cluster 71319,1,1
Cluster 71333,1,1
Cluster 71336,1,1
Cluster 71355,1,1
Cluster 71362,1,1
Cluster 7138,1,1
Cluster 71391,1,1
Cluster 71396,1,1
Cluster 71402,1,1
Cluster 71405,1,1
Cluster 7141,1,1
Cluster 71414,1,1
Cluster 71415,1,1
Cluster 71419,1,1
Cluster 7145,1,1
Cluster 71461,1,1
Cluster 7148,1,1
Cluster 71485,1,1
Cluster 71486,1,1
Cluster 71496,1,1
Cluster 71497,1,1
Cluster 71507,1,1
Cluster 71512,1,1
Cluster 71525,1,1
Cluster 71536,1,1
Cluster 71545,1,1
Cluster 71546,1,1
Cluster 71551,1,1
Cluster 71556,1,1
Cluster 71557,1,1
Cluster 71568,1,1
Cluster 71587,1,1
Cluster 71592,1,1
Cluster 71598,1,1
Cluster 71604,1,1
Cluster 71607,1,1
Cluster 71608,1,1
Cluster 71618,1,1
Cluster 71629,1,1
Cluster 7164,1,1
Cluster 71642,1,1
Cluster 71643,1,1
Cluster 71651,1,1
Cluster 71657,1,1
Cluster 7166,1,1
Cluster 71661,1,1
Cluster 7167,1,1
Cluster 71670,1,1
Cluster 7168,1,1
Cluster 71682,1,1
Cluster 71683,1,1
Cluster 71687,1,1
Cluster 71690,1,1
Cluster 71695,1,1
Cluster 7171,1,1
Cluster 71713,1,1
Cluster 71717,1,1
Cluster 71738,1,1
Cluster 71744,1,1
Cluster 71746,1,1
Cluster 71753,1,1
Cluster 71769,1,1
Cluster 71770,1,1
Cluster 71778,1,1
Cluster 71785,1,1
Cluster 71786,1,1
Cluster 718,1,1
Cluster 71814,1,1
Cluster 71817,1,1
Cluster 7182,1,1
Cluster 71821,1,1
Cluster 71826,1,1
Cluster 71835,1,1
Cluster 71838,1,1
Cluster 71842,1,1
Cluster 71853,1,1
Cluster 71855,1,1
Cluster 71859,1,1
Cluster 71861,1,1
Cluster 71866,1,1
Cluster 71884,1,1
Cluster 71891,1,1
Cluster 71895,1,1
Cluster 71903,1,1
Cluster 71905,1,1
Cluster 71912,1,1
Cluster 71917,1,1
Cluster 71928,1,1
Cluster 7194,1,1
Cluster 71941,1,1
Cluster 71942,1,1
Cluster 71947,1,1
Cluster 7196,1,1
Cluster 71960,1,1
Cluster 71961,1,1
Cluster 71971,1,1
Cluster 71982,1,1
Cluster 71991,1,1
Cluster 71998,1,1
Cluster 72011,1,1
Cluster 72029,1,1
Cluster 72030,1,1
Cluster 72032,1,1
Cluster 72034,1,1
Cluster 72037,1,1
Cluster 72043,1,1
Cluster 72047,1,1
Cluster 72051,1,1
Cluster 72056,1,1
Cluster 72064,1,1
Cluster 72076,1,1
Cluster 72077,1,1
Cluster 72081,1,1
Cluster 72083,1,1
Cluster 72097,1,1
Cluster 72099,1,1
Cluster 72104,1,1
Cluster 72109,1,1
Cluster 72117,1,1
Cluster 7212,1,1
Cluster 72120,1,1
Cluster 72134,1,1
Cluster 72138,1,1
Cluster 72139,1,1
Cluster 72154,1,1
Cluster 72173,1,1
Cluster 72177,1,1
Cluster 72179,1,1
Cluster 72182,1,1
Cluster 72183,1,1
Cluster 72196,1,1
Cluster 72198,1,1
Cluster 7220,1,1
Cluster 72200,1,1
Cluster 72201,1,1
Cluster 72204,1,1
Cluster 72215,1,1
Cluster 72221,1,1
Cluster 72222,1,1
Cluster 72224,1,1
Cluster 72225,1,1
Cluster 72230,1,1
Cluster 72231,1,1
Cluster 72238,1,1
Cluster 72250,1,1
Cluster 72261,1,1
Cluster 7227,1,1
Cluster 72272,1,1
Cluster 72283,1,1
Cluster 72286,1,1
Cluster 72288,1,1
Cluster 72303,1,1
Cluster 72304,1,1
Cluster 72308,1,1
Cluster 72317,1,1
Cluster 72330,1,1
Cluster 72342,1,1
Cluster 72347,1,1
Cluster 72350,1,1
Cluster 72364,1,1
Cluster 72365,1,1
Cluster 72377,1,1
Cluster 72381,1,1
Cluster 72390,1,1
Cluster 72392,1,1
Cluster 72394,1,1
Cluster 72407,1,1
Cluster 72408,1,1
Cluster 72410,1,1
Cluster 72411,1,1
Cluster 72415,1,1
Cluster 72424,1,1
Cluster 72426,1,1
Cluster 72432,1,1
Cluster 72451,1,1
Cluster 72460,1,1
Cluster 72465,1,1
Cluster 72473,1,1
Cluster 72479,1,1
Cluster 72483,1,1
Cluster 72489,1,1
Cluster 7249,1,1
Cluster 72494,1,1
Cluster 72496,1,1
Cluster 72499,1,1
Cluster 725,1,1
Cluster 72500,1,1
Cluster 72508,1,1
Cluster 72522,1,1
Cluster 7253,1,1
Cluster 72533,1,1
Cluster 72534,1,1
Cluster 72549,1,1
Cluster 7255,1,1
Cluster 72552,1,1
Cluster 72555,1,1
Cluster 72558,1,1
Cluster 72563,1,1
Cluster 72564,1,1
Cluster 72576,1,1
Cluster 72583,1,1
Cluster 72589,1,1
Cluster 72593,1,1
Cluster 72598,1,1
Cluster 72601,1,1
Cluster 72611,1,1
Cluster 72624,1,1
Cluster 72629,1,1
Cluster 72631,1,1
Cluster 72660,1,1
Cluster 72663,1,1
Cluster 72668,1,1
Cluster 72671,1,1
Cluster 72672,1,1
Cluster 72677,1,1
Cluster 72681,1,1
Cluster 72697,1,1
Cluster 72701,1,1
Cluster 72703,1,1
Cluster 72707,1,1
Cluster 72718,1,1
Cluster 7272,1,1
Cluster 72724,1,1
Cluster 72725,1,1
Cluster 72726,1,1
Cluster 72728,1,1
Cluster 72730,1,1
Cluster 72732,1,1
Cluster 72736,1,1
Cluster 72739,1,1
Cluster 72766,1,1
Cluster 72770,1,1
Cluster 72780,1,1
Cluster 72782,1,1
Cluster 72783,1,1
Cluster 728,1,1
Cluster 72805,1,1
Cluster 72808,1,1
Cluster 72811,1,1
Cluster 72836,1,1
Cluster 72838,1,1
Cluster 72845,1,1
Cluster 72852,1,1
Cluster 72870,1,1
Cluster 72871,1,1
Cluster 72875,1,1
Cluster 7288,1,1
Cluster 72881,1,1
Cluster 72894,1,1
Cluster 72906,1,1
Cluster 72907,1,1
Cluster 72908,1,1
Cluster 72930,1,1
Cluster 72934,1,1
Cluster 72935,1,1
Cluster 72939,1,1
Cluster 7296,1,1
Cluster 72976,1,1
Cluster 72985,1,1
Cluster 72989,1,1
Cluster 72994,1,1
Cluster 72998,1,1
Cluster 73001,1,1
Cluster 7301,1,1
Cluster 73011,1,1
Cluster 73020,1,1
Cluster 73029,1,1
Cluster 73036,1,1
Cluster 73040,1,1
Cluster 73053,1,1
Cluster 73055,1,1
Cluster 73057,1,1
Cluster 73059,1,1
Cluster 73061,1,1
Cluster 73062,1,1
Cluster 73084,1,1
Cluster 73093,1,1
Cluster 73096,1,1
Cluster 73104,1,1
Cluster 73105,1,1
Cluster 73106,1,1
Cluster 7311,1,1
Cluster 73119,1,1
Cluster 7312,1,1
Cluster 73130,1,1
Cluster 73136,1,1
Cluster 73141,1,1
Cluster 73148,1,1
Cluster 7316,1,1
Cluster 73166,1,1
Cluster 7317,1,1
Cluster 73170,1,1
Cluster 73172,1,1
Cluster 73185,1,1
Cluster 73188,1,1
Cluster 73189,1,1
Cluster 73191,1,1
Cluster 7320,1,1
Cluster 73210,1,1
Cluster 73212,1,1
Cluster 73213,1,1
Cluster 73216,1,1
Cluster 73218,1,1
Cluster 73231,1,1
Cluster 7324,1,1
Cluster 73243,1,1
Cluster 73245,1,1
Cluster 73248,1,1
Cluster 73257,1,1
Cluster 73260,1,1
Cluster 73265,1,1
Cluster 73266,1,1
Cluster 73271,1,1
Cluster 73276,1,1
Cluster 73285,1,1
Cluster 73290,1,1
Cluster 73293,1,1
Cluster 73307,1,1
Cluster 73313,1,1
Cluster 73326,1,1
Cluster 73332,1,1
Cluster 73335,1,1
Cluster 7334,1,1
Cluster 73347,1,1
Cluster 73350,1,1
Cluster 73355,1,1
Cluster 73376,1,1
Cluster 73379,1,1
Cluster 73380,1,1
Cluster 73382,1,1
Cluster 73385,1,1
Cluster 73388,1,1
Cluster 73406,1,1
Cluster 73409,1,1
Cluster 73411,1,1
Cluster 73414,1,1
Cluster 73426,1,1
Cluster 73428,1,1
Cluster 73430,1,1
Cluster 73433,1,1
Cluster 73446,1,1
Cluster 73457,1,1
Cluster 73479,1,1
Cluster 73484,1,1
Cluster 73491,1,1
Cluster 73494,1,1
Cluster 73498,1,1
Cluster 73507,1,1
Cluster 73512,1,1
Cluster 73519,1,1
Cluster 73534,1,1
Cluster 73538,1,1
Cluster 73564,1,1
Cluster 73569,1,1
Cluster 7357,1,1
Cluster 73573,1,1
Cluster 73578,1,1
Cluster 73591,1,1
Cluster 73592,1,1
Cluster 73593,1,1
Cluster 73594,1,1
Cluster 73605,1,1
Cluster 73612,1,1
Cluster 73613,1,1
Cluster 73619,1,1
Cluster 73635,1,1
Cluster 7364,1,1
Cluster 73656,1,1
Cluster 73658,1,1
Cluster 73689,1,1
Cluster 73698,1,1
Cluster 73700,1,1
Cluster 73710,1,1
Cluster 7372,1,1
Cluster 73720,1,1
Cluster 73724,1,1
Cluster 73728,1,1
Cluster 73740,1,1
Cluster 73741,1,1
Cluster 73746,1,1
Cluster 73747,1,1
Cluster 73750,1,1
Cluster 73751,1,1
Cluster 73752,1,1
Cluster 73753,1,1
Cluster 73756,1,1
Cluster 73758,1,1
Cluster 73759,1,1
Cluster 73764,1,1
Cluster 73766,1,1
Cluster 73768,1,1
Cluster 73770,1,1
Cluster 73772,1,1
Cluster 73779,1,1
Cluster 73781,1,1
Cluster 73783,1,1
Cluster 73786,1,1
Cluster 73788,1,1
Cluster 73794,1,1
Cluster 73797,1,1
Cluster 73799,1,1
Cluster 73803,1,1
Cluster 7383,1,1
Cluster 73841,1,1
Cluster 73842,1,1
Cluster 73851,1,1
Cluster 73856,1,1
Cluster 7386,1,1
Cluster 73863,1,1
Cluster 73864,1,1
Cluster 73868,1,1
Cluster 73878,1,1
Cluster 73885,1,1
Cluster 73893,1,1
Cluster 739,1,1
Cluster 73911,1,1
Cluster 73918,1,1
Cluster 7392,1,1
Cluster 73922,1,1
Cluster 73926,1,1
Cluster 73933,1,1
Cluster 73938,1,1
Cluster 73944,1,1
Cluster 73946,1,1
Cluster 73959,1,1
Cluster 73969,1,1
Cluster 73971,1,1
Cluster 73992,1,1
Cluster 73999,1,1
Cluster 7400,1,1
Cluster 74025,1,1
Cluster 74026,1,1
Cluster 74037,1,1
Cluster 7404,1,1
Cluster 74049,1,1
Cluster 7406,1,1
Cluster 74060,1,1
Cluster 74062,1,1
Cluster 74080,1,1
Cluster 74085,1,1
Cluster 74094,1,1
Cluster 74099,1,1
Cluster 7410,1,1
Cluster 74102,1,1
Cluster 74131,1,1
Cluster 74165,1,1
Cluster 74166,1,1
Cluster 74168,1,1
Cluster 7417,1,1
Cluster 74170,1,1
Cluster 74172,1,1
Cluster 74174,1,1
Cluster 74177,1,1
Cluster 74182,1,1
Cluster 74188,1,1
Cluster 74190,1,1
Cluster 74193,1,1
Cluster 74195,1,1
Cluster 74212,1,1
Cluster 74213,1,1
Cluster 74215,1,1
Cluster 74219,1,1
Cluster 7426,1,1
Cluster 74261,1,1
Cluster 7427,1,1
Cluster 74274,1,1
Cluster 74278,1,1
Cluster 74286,1,1
Cluster 74293,1,1
Cluster 74304,1,1
Cluster 74307,1,1
Cluster 74308,1,1
Cluster 74309,1,1
Cluster 74323,1,1
Cluster 74324,1,1
Cluster 74329,1,1
Cluster 74331,1,1
Cluster 74335,1,1
Cluster 74340,1,1
Cluster 74341,1,1
Cluster 74343,1,1
Cluster 74362,1,1
Cluster 74372,1,1
Cluster 74373,1,1
Cluster 74381,1,1
Cluster 74382,1,1
Cluster 74410,1,1
Cluster 74413,1,1
Cluster 74420,1,1
Cluster 74424,1,1
Cluster 74425,1,1
Cluster 74431,1,1
Cluster 74435,1,1
Cluster 74467,1,1
Cluster 74486,1,1
Cluster 74488,1,1
Cluster 74495,1,1
Cluster 74515,1,1
Cluster 74530,1,1
Cluster 74539,1,1
Cluster 74545,1,1
Cluster 74546,1,1
Cluster 7455,1,1
Cluster 74571,1,1
Cluster 74579,1,1
Cluster 74581,1,1
Cluster 74585,1,1
Cluster 74593,1,1
Cluster 74594,1,1
Cluster 74598,1,1
Cluster 74602,1,1
Cluster 74604,1,1
Cluster 74611,1,1
Cluster 74612,1,1
Cluster 74613,1,1
Cluster 74615,1,1
Cluster 74617,1,1
Cluster 74622,1,1
Cluster 74624,1,1
Cluster 74626,1,1
Cluster 74639,1,1
Cluster 7464,1,1
Cluster 74642,1,1
Cluster 74643,1,1
Cluster 74644,1,1
Cluster 74646,1,1
Cluster 74654,1,1
Cluster 74655,1,1
Cluster 74657,1,1
Cluster 74659,1,1
Cluster 74664,1,1
Cluster 74676,1,1
Cluster 74685,1,1
Cluster 74692,1,1
Cluster 74711,1,1
Cluster 7472,1,1
Cluster 74721,1,1
Cluster 74728,1,1
Cluster 74736,1,1
Cluster 74751,1,1
Cluster 74753,1,1
Cluster 74756,1,1
Cluster 74762,1,1
Cluster 74764,1,1
Cluster 74766,1,1
Cluster 74782,1,1
Cluster 74786,1,1
Cluster 74793,1,1
Cluster 74796,1,1
Cluster 7480,1,1
Cluster 74803,1,1
Cluster 74805,1,1
Cluster 74808,1,1
Cluster 7482,1,1
Cluster 74823,1,1
Cluster 74826,1,1
Cluster 74831,1,1
Cluster 74836,1,1
Cluster 74839,1,1
Cluster 74840,1,1
Cluster 7485,1,1
Cluster 74853,1,1
Cluster 74854,1,1
Cluster 7486,1,1
Cluster 74860,1,1
Cluster 74865,1,1
Cluster 74881,1,1
Cluster 7489,1,1
Cluster 74892,1,1
Cluster 74896,1,1
Cluster 74906,1,1
Cluster 74914,1,1
Cluster 74926,1,1
Cluster 74931,1,1
Cluster 74937,1,1
Cluster 74940,1,1
Cluster 74946,1,1
Cluster 74961,1,1
Cluster 74972,1,1
Cluster 74973,1,1
Cluster 74974,1,1
Cluster 74978,1,1
Cluster 74979,1,1
Cluster 74986,1,1
Cluster 74988,1,1
Cluster 74995,1,1
Cluster 75005,1,1
Cluster 7502,1,1
Cluster 75023,1,1
Cluster 75027,1,1
Cluster 75037,1,1
Cluster 75043,1,1
Cluster 75047,1,1
Cluster 75048,1,1
Cluster 75052,1,1
Cluster 75054,1,1
Cluster 75059,1,1
Cluster 75060,1,1
Cluster 75069,1,1
Cluster 75086,1,1
Cluster 75099,1,1
Cluster 75104,1,1
Cluster 75109,1,1
Cluster 7511,1,1
Cluster 75116,1,1
Cluster 7512,1,1
Cluster 75129,1,1
Cluster 75132,1,1
Cluster 75144,1,1
Cluster 75145,1,1
Cluster 75148,1,1
Cluster 75158,1,1
Cluster 75161,1,1
Cluster 75164,1,1
Cluster 75167,1,1
Cluster 75175,1,1
Cluster 75177,1,1
Cluster 75178,1,1
Cluster 75182,1,1
Cluster 75189,1,1
Cluster 75190,1,1
Cluster 75195,1,1
Cluster 75209,1,1
Cluster 75211,1,1
Cluster 75214,1,1
Cluster 75222,1,1
Cluster 75223,1,1
Cluster 75225,1,1
Cluster 75230,1,1
Cluster 75238,1,1
Cluster 7524,1,1
Cluster 75242,1,1
Cluster 75244,1,1
Cluster 75255,1,1
Cluster 75268,1,1
Cluster 7527,1,1
Cluster 75272,1,1
Cluster 75275,1,1
Cluster 75288,1,1
Cluster 75290,1,1
Cluster 75300,1,1
Cluster 75301,1,1
Cluster 75302,1,1
Cluster 75317,1,1
Cluster 75320,1,1
Cluster 75324,1,1
Cluster 75329,1,1
Cluster 75343,1,1
Cluster 75346,1,1
Cluster 75362,1,1
Cluster 75367,1,1
Cluster 75369,1,1
Cluster 75371,1,1
Cluster 75376,1,1
Cluster 7538,1,1
Cluster 75381,1,1
Cluster 75390,1,1
Cluster 75392,1,1
Cluster 75395,1,1
Cluster 7540,1,1
Cluster 75416,1,1
Cluster 75442,1,1
Cluster 75444,1,1
Cluster 75449,1,1
Cluster 7545,1,1
Cluster 75453,1,1
Cluster 7546,1,1
Cluster 75469,1,1
Cluster 75470,1,1
Cluster 75482,1,1
Cluster 75483,1,1
Cluster 75484,1,1
Cluster 75492,1,1
Cluster 75493,1,1
Cluster 75495,1,1
Cluster 75498,1,1
Cluster 75506,1,1
Cluster 75510,1,1
Cluster 75513,1,1
Cluster 75516,1,1
Cluster 75520,1,1
Cluster 75526,1,1
Cluster 75529,1,1
Cluster 75530,1,1
Cluster 75544,1,1
Cluster 75545,1,1
Cluster 7557,1,1
Cluster 75574,1,1
Cluster 75578,1,1
Cluster 75580,1,1
Cluster 75581,1,1
Cluster 75586,1,1
Cluster 75595,1,1
Cluster 75598,1,1
Cluster 75606,1,1
Cluster 75616,1,1
Cluster 7564,1,1
Cluster 75647,1,1
Cluster 75653,1,1
Cluster 75659,1,1
Cluster 75665,1,1
Cluster 7567,1,1
Cluster 75670,1,1
Cluster 75671,1,1
Cluster 75672,1,1
Cluster 75678,1,1
Cluster 7568,1,1
Cluster 75683,1,1
Cluster 7569,1,1
Cluster 757,1,1
Cluster 75706,1,1
Cluster 75709,1,1
Cluster 75717,1,1
Cluster 7572,1,1
Cluster 75732,1,1
Cluster 75735,1,1
Cluster 75740,1,1
Cluster 75746,1,1
Cluster 75758,1,1
Cluster 75766,1,1
Cluster 75768,1,1
Cluster 75777,1,1
Cluster 75780,1,1
Cluster 75786,1,1
Cluster 75795,1,1
Cluster 75801,1,1
Cluster 75804,1,1
Cluster 75808,1,1
Cluster 75813,1,1
Cluster 75815,1,1
Cluster 75837,1,1
Cluster 75839,1,1
Cluster 75846,1,1
Cluster 75856,1,1
Cluster 75876,1,1
Cluster 75878,1,1
Cluster 75879,1,1
Cluster 75885,1,1
Cluster 75890,1,1
Cluster 75895,1,1
Cluster 75898,1,1
Cluster 75900,1,1
Cluster 75918,1,1
Cluster 75928,1,1
Cluster 75929,1,1
Cluster 75930,1,1
Cluster 75933,1,1
Cluster 75938,1,1
Cluster 75941,1,1
Cluster 75958,1,1
Cluster 75962,1,1
Cluster 75964,1,1
Cluster 75965,1,1
Cluster 7599,1,1
Cluster 75992,1,1
Cluster 75994,1,1
Cluster 75995,1,1
Cluster 75997,1,1
Cluster 76000,1,1
Cluster 76015,1,1
Cluster 76029,1,1
Cluster 76034,1,1
Cluster 76037,1,1
Cluster 7605,1,1
Cluster 76068,1,1
Cluster 76078,1,1
Cluster 76080,1,1
Cluster 76086,1,1
Cluster 7609,1,1
Cluster 76091,1,1
Cluster 76092,1,1
Cluster 7610,1,1
Cluster 76102,1,1
Cluster 76112,1,1
Cluster 76114,1,1
Cluster 76120,1,1
Cluster 76121,1,1
Cluster 76131,1,1
Cluster 76135,1,1
Cluster 76147,1,1
Cluster 76157,1,1
Cluster 76160,1,1
Cluster 76164,1,1
Cluster 76170,1,1
Cluster 76174,1,1
Cluster 76176,1,1
Cluster 76183,1,1
Cluster 76186,1,1
Cluster 76189,1,1
Cluster 76194,1,1
Cluster 76217,1,1
Cluster 76218,1,1
Cluster 76220,1,1
Cluster 76222,1,1
Cluster 76227,1,1
Cluster 76229,1,1
Cluster 76230,1,1
Cluster 76249,1,1
Cluster 76259,1,1
Cluster 76271,1,1
Cluster 76291,1,1
Cluster 76295,1,1
Cluster 76323,1,1
Cluster 76328,1,1
Cluster 76332,1,1
Cluster 76336,1,1
Cluster 76339,1,1
Cluster 76344,1,1
Cluster 76349,1,1
Cluster 7635,1,1
Cluster 76355,1,1
Cluster 76360,1,1
Cluster 76363,1,1
Cluster 76364,1,1
Cluster 76374,1,1
Cluster 76375,1,1
Cluster 76381,1,1
Cluster 76388,1,1
Cluster 7639,1,1
Cluster 76392,1,1
Cluster 76394,1,1
Cluster 76396,1,1
Cluster 764,1,1
Cluster 76403,1,1
Cluster 76415,1,1
Cluster 7642,1,1
Cluster 76424,1,1
Cluster 76425,1,1
Cluster 76429,1,1
Cluster 76436,1,1
Cluster 76437,1,1
Cluster 76438,1,1
Cluster 76444,1,1
Cluster 76449,1,1
Cluster 76458,1,1
Cluster 76460,1,1
Cluster 76477,1,1
Cluster 76484,1,1
Cluster 76486,1,1
Cluster 76487,1,1
Cluster 76488,1,1
Cluster 76491,1,1
Cluster 76496,1,1
Cluster 7650,1,1
Cluster 76500,1,1
Cluster 76517,1,1
Cluster 76518,1,1
Cluster 76519,1,1
Cluster 76527,1,1
Cluster 76535,1,1
Cluster 76536,1,1
Cluster 76544,1,1
Cluster 76548,1,1
Cluster 76553,1,1
Cluster 76554,1,1
Cluster 76559,1,1
Cluster 76560,1,1
Cluster 76574,1,1
Cluster 76578,1,1
Cluster 76583,1,1
Cluster 76596,1,1
Cluster 76610,1,1
Cluster 76613,1,1
Cluster 76617,1,1
Cluster 76623,1,1
Cluster 76625,1,1
Cluster 76627,1,1
Cluster 76629,1,1
Cluster 76639,1,1
Cluster 7664,1,1
Cluster 76644,1,1
Cluster 76650,1,1
Cluster 76654,1,1
Cluster 76657,1,1
Cluster 76663,1,1
Cluster 76694,1,1
Cluster 76704,1,1
Cluster 76706,1,1
Cluster 76707,1,1
Cluster 76712,1,1
Cluster 76726,1,1
Cluster 76735,1,1
Cluster 7674,1,1
Cluster 76755,1,1
Cluster 76759,1,1
Cluster 76764,1,1
Cluster 76767,1,1
Cluster 76780,1,1
Cluster 76781,1,1
Cluster 76783,1,1
Cluster 76796,1,1
Cluster 76797,1,1
Cluster 76800,1,1
Cluster 76803,1,1
Cluster 76805,1,1
Cluster 76807,1,1
Cluster 76810,1,1
Cluster 76828,1,1
Cluster 76831,1,1
Cluster 76837,1,1
Cluster 76853,1,1
Cluster 76854,1,1
Cluster 76855,1,1
Cluster 7686,1,1
Cluster 76863,1,1
Cluster 76870,1,1
Cluster 76872,1,1
Cluster 76878,1,1
Cluster 76881,1,1
Cluster 76886,1,1
Cluster 76895,1,1
Cluster 76896,1,1
Cluster 76897,1,1
Cluster 76908,1,1
Cluster 76923,1,1
Cluster 76926,1,1
Cluster 76930,1,1
Cluster 76948,1,1
Cluster 76955,1,1
Cluster 76961,1,1
Cluster 7697,1,1
Cluster 76977,1,1
Cluster 76978,1,1
Cluster 76988,1,1
Cluster 76990,1,1
Cluster 76993,1,1
Cluster 76996,1,1
Cluster 76997,1,1
Cluster 77021,1,1
Cluster 77025,1,1
Cluster 77029,1,1
Cluster 77035,1,1
Cluster 77043,1,1
Cluster 77054,1,1
Cluster 77058,1,1
Cluster 77063,1,1
Cluster 77075,1,1
Cluster 77076,1,1
Cluster 77077,1,1
Cluster 77082,1,1
Cluster 77097,1,1
Cluster 77100,1,1
Cluster 77105,1,1
Cluster 77108,1,1
Cluster 7711,1,1
Cluster 77114,1,1
Cluster 77115,1,1
Cluster 77125,1,1
Cluster 77132,1,1
Cluster 77134,1,1
Cluster 77145,1,1
Cluster 77148,1,1
Cluster 77149,1,1
Cluster 77153,1,1
Cluster 77158,1,1
Cluster 77160,1,1
Cluster 77169,1,1
Cluster 77174,1,1
Cluster 77180,1,1
Cluster 77184,1,1
Cluster 77189,1,1
Cluster 772,1,1
Cluster 77201,1,1
Cluster 77202,1,1
Cluster 7722,1,1
Cluster 77220,1,1
Cluster 77225,1,1
Cluster 77226,1,1
Cluster 77229,1,1
Cluster 77231,1,1
Cluster 77233,1,1
Cluster 77235,1,1
Cluster 77256,1,1
Cluster 77271,1,1
Cluster 77279,1,1
Cluster 77283,1,1
Cluster 77284,1,1
Cluster 77288,1,1
Cluster 77292,1,1
Cluster 77295,1,1
Cluster 77300,1,1
Cluster 77301,1,1
Cluster 77303,1,1
Cluster 77305,1,1
Cluster 77315,1,1
Cluster 77332,1,1
Cluster 77344,1,1
Cluster 77349,1,1
Cluster 7735,1,1
Cluster 7737,1,1
Cluster 77372,1,1
Cluster 77377,1,1
Cluster 7738,1,1
Cluster 77400,1,1
Cluster 77403,1,1
Cluster 77413,1,1
Cluster 77414,1,1
Cluster 77420,1,1
Cluster 77429,1,1
Cluster 77433,1,1
Cluster 77447,1,1
Cluster 77448,1,1
Cluster 7745,1,1
Cluster 77454,1,1
Cluster 77455,1,1
Cluster 77458,1,1
Cluster 77470,1,1
Cluster 77471,1,1
Cluster 77490,1,1
Cluster 77496,1,1
Cluster 77502,1,1
Cluster 77512,1,1
Cluster 77513,1,1
Cluster 77520,1,1
Cluster 77526,1,1
Cluster 77530,1,1
Cluster 77541,1,1
Cluster 77544,1,1
