threshold,Accuracy,Precision,Recall,F1,MCC,Specificity,AUROC,AUPRC
0.3025,0.811373092926491,0.8793103448275862,0.2833333333333333,0.42857142857142855,0.43029044966776253,0.8054298642533937,0.8313308687615526,0.6867411033785862
0.305,0.812760055478502,0.8813559322033898,0.28888888888888886,0.4351464435146444,0.43572261880284985,0.8066465256797583,0.8313308687615526,0.6867411033785862
0.3075,0.812760055478502,0.8688524590163934,0.29444444444444445,0.43983402489626555,0.4349343572029222,0.8075757575757576,0.8313308687615526,0.6867411033785862
0.31,0.812760055478502,0.8688524590163934,0.29444444444444445,0.43983402489626555,0.4349343572029222,0.8075757575757576,0.8313308687615526,0.6867411033785862
0.3125,0.812760055478502,0.8688524590163934,0.29444444444444445,0.43983402489626555,0.4349343572029222,0.8075757575757576,0.8313308687615526,0.6867411033785862
0.315,0.812760055478502,0.8688524590163934,0.29444444444444445,0.43983402489626555,0.4349343572029222,0.8075757575757576,0.8313308687615526,0.6867411033785862
0.3175,0.812760055478502,0.8688524590163934,0.29444444444444445,0.43983402489626555,0.4349343572029222,0.8075757575757576,0.8313308687615526,0.6867411033785862
0.32,0.812760055478502,0.8571428571428571,0.3,0.4444444444444444,0.4343067240942324,0.8085106382978723,0.8313308687615526,0.6867411033785862
0.3225,0.8141470180305131,0.859375,0.3055555555555556,0.45081967213114754,0.4396826844590898,0.8097412480974124,0.8313308687615526,0.6867411033785862
0.325,0.8141470180305131,0.859375,0.3055555555555556,0.45081967213114754,0.4396826844590898,0.8097412480974124,0.8313308687615526,0.6867411033785862
0.3275,0.8141470180305131,0.859375,0.3055555555555556,0.45081967213114754,0.4396826844590898,0.8097412480974124,0.8313308687615526,0.6867411033785862
0.33,0.8141470180305131,0.859375,0.3055555555555556,0.45081967213114754,0.4396826844590898,0.8097412480974124,0.8313308687615526,0.6867411033785862
0.3325,0.8141470180305131,0.859375,0.3055555555555556,0.45081967213114754,0.4396826844590898,0.8097412480974124,0.8313308687615526,0.6867411033785862
0.335,0.8141470180305131,0.859375,0.3055555555555556,0.45081967213114754,0.4396826844590898,0.8097412480974124,0.8313308687615526,0.6867411033785862
0.3375,0.8141470180305131,0.859375,0.3055555555555556,0.45081967213114754,0.4396826844590898,0.8097412480974124,0.8313308687615526,0.6867411033785862
0.34,0.812760055478502,0.8461538461538461,0.3055555555555556,0.4489795918367347,0.43382643647422015,0.8094512195121951,0.8313308687615526,0.6867411033785862
0.3425,0.811373092926491,0.8235294117647058,0.3111111111111111,0.45161290322580644,0.4278745182947415,0.8101071975497703,0.8313308687615526,0.6867411033785862
0.34500000000000003,0.811373092926491,0.8235294117647058,0.3111111111111111,0.45161290322580644,0.4278745182947415,0.8101071975497703,0.8313308687615526,0.6867411033785862
0.34750000000000003,0.8141470180305131,0.8285714285714286,0.32222222222222224,0.464,0.4386075320080407,0.8125960061443932,0.8313308687615526,0.6867411033785862
0.35000000000000003,0.8155339805825242,0.8309859154929577,0.3277777777777778,0.4701195219123506,0.44391272614742644,0.8138461538461539,0.8313308687615526,0.6867411033785862
0.3525,0.8155339805825242,0.8309859154929577,0.3277777777777778,0.4701195219123506,0.44391272614742644,0.8138461538461539,0.8313308687615526,0.6867411033785862
0.355,0.8155339805825242,0.8309859154929577,0.3277777777777778,0.4701195219123506,0.44391272614742644,0.8138461538461539,0.8313308687615526,0.6867411033785862
0.3575,0.8155339805825242,0.821917808219178,0.3333333333333333,0.4743083003952569,0.4437834983932224,0.8148148148148148,0.8313308687615526,0.6867411033785862
0.36,0.8155339805825242,0.821917808219178,0.3333333333333333,0.4743083003952569,0.4437834983932224,0.8148148148148148,0.8313308687615526,0.6867411033785862
0.3625,0.8155339805825242,0.821917808219178,0.3333333333333333,0.4743083003952569,0.4437834983932224,0.8148148148148148,0.8313308687615526,0.6867411033785862
0.365,0.8155339805825242,0.821917808219178,0.3333333333333333,0.4743083003952569,0.4437834983932224,0.8148148148148148,0.8313308687615526,0.6867411033785862
0.3675,0.8155339805825242,0.821917808219178,0.3333333333333333,0.4743083003952569,0.4437834983932224,0.8148148148148148,0.8313308687615526,0.6867411033785862
0.37,0.8155339805825242,0.821917808219178,0.3333333333333333,0.4743083003952569,0.4437834983932224,0.8148148148148148,0.8313308687615526,0.6867411033785862
0.3725,0.8155339805825242,0.821917808219178,0.3333333333333333,0.4743083003952569,0.4437834983932224,0.8148148148148148,0.8313308687615526,0.6867411033785862
0.375,0.8141470180305131,0.8108108108108109,0.3333333333333333,0.47244094488188976,0.4384791131737876,0.8145285935085008,0.8313308687615526,0.6867411033785862
0.3775,0.8155339805825242,0.8133333333333334,0.3388888888888889,0.47843137254901963,0.44375926662894244,0.8157894736842105,0.8313308687615526,0.6867411033785862
0.38,0.8155339805825242,0.8133333333333334,0.3388888888888889,0.47843137254901963,0.44375926662894244,0.8157894736842105,0.8313308687615526,0.6867411033785862
0.3825,0.8155339805825242,0.8133333333333334,0.3388888888888889,0.47843137254901963,0.44375926662894244,0.8157894736842105,0.8313308687615526,0.6867411033785862
0.385,0.8183079056865464,0.8181818181818182,0.35,0.490272373540856,0.4542083291685868,0.8183229813664596,0.8313308687615526,0.6867411033785862
