threshold,precision,recall,specificity,accuracy,f1,mcc,auprc,auroc
-0.9442822470603562,0.5435865504358655,0.9667774086378738,0.7293205317577548,0.788701190805871,0.6958947787963332,0.6066086445605272,0.9196880861284642,0.9653874087850935
-0.922383071803738,0.5537190082644629,0.964562569213732,0.7407680945347119,0.7967322071448353,0.7035541195476576,0.6160195837014557,0.9196880861284642,0.9653874087850935
-0.9004838965471196,0.5604890604890604,0.964562569213732,0.7477843426883308,0.8019939075048463,0.708994708994709,0.6230416758671564,0.9196880861284642,0.9653874087850935
-0.8785847212905016,0.5703994760969221,0.964562569213732,0.757754800590842,0.80947106064802,0.7168724279835391,0.6331810197018148,0.9196880861284642,0.9653874087850935
-0.8566855460338831,0.5804943219772879,0.9623477297895903,0.7680945347119645,0.8166712821932982,0.7241666666666666,0.6420823142264096,0.9196880861284642,0.9653874087850935
-0.8347863707772651,0.5897959183673469,0.9601328903654485,0.7773264401772526,0.8230407089448906,0.7307206068268015,0.6500387985660592,0.9196880861284642,0.9653874087850935
-0.8128871955206467,0.6001390820584145,0.955703211517165,0.7876661742983752,0.8296870672943782,0.7372917556599744,0.6576026740838526,0.9196880861284642,0.9653874087850935
-0.7909880202640283,0.6087880935506733,0.9512735326688815,0.7961595273264401,0.8349487676543894,0.742437337942956,0.6633850212745172,0.9196880861284642,0.9653874087850935
-0.7690888450074103,0.6176046176046176,0.9479512735326688,0.8042836041358936,0.8402104680144005,0.7479248580166011,0.6698461231434127,0.9196880861284642,0.9653874087850935
-0.7471896697507918,0.6240875912408759,0.946843853820598,0.8098227474150664,0.8440875103849349,0.75230972283326,0.6752919276247389,0.9196880861284642,0.9653874087850935
-0.7252904944941734,0.6321243523316062,0.9457364341085271,0.8164697193500738,0.8487953475491553,0.7577639751552795,0.6821168246431463,0.9196880861284642,0.9653874087850935
-0.7033913192375554,0.6401202103681443,0.9435215946843853,0.8231166912850812,0.8532262531154805,0.7627573858549687,0.6881803345892817,0.9196880861284642,0.9653874087850935
-0.6814921439809369,0.6490825688073395,0.9401993355481728,0.8305022156573116,0.8579340902797009,0.76797829036635,0.6943902228920215,0.9196880861284642,0.9653874087850935
-0.6595929687243189,0.6563467492260062,0.9390919158361019,0.8360413589364845,0.8618111326502353,0.7726651480637813,0.7002658614040566,0.9196880861284642,0.9653874087850935
-0.6376937934677005,0.6650980392156862,0.9390919158361019,0.8423190546528804,0.8665189698144559,0.7786960514233241,0.7080373984774964,0.9196880861284642,0.9653874087850935
-0.6157946182110821,0.6759776536312849,0.937984496124031,0.8500738552437223,0.8720576017723622,0.7857142857142857,0.7169339474127083,0.9196880861284642,0.9653874087850935
-0.5938954429544641,0.6866883116883117,0.9368770764119602,0.8574593796159528,0.8773193021323733,0.7925058548009367,0.7255546422480833,0.9196880861284642,0.9653874087850935
-0.5719962676978456,0.695152013147083,0.9368770764119602,0.8629985228951256,0.8814732761008031,0.7981132075471699,0.7327963400558104,0.9196880861284642,0.9653874087850935
-0.5500970924412276,0.7001661129568106,0.9335548172757475,0.8666912850812407,0.8834117972860703,0.8001898433792122,0.7350899481826845,0.9196880861284642,0.9653874087850935
-0.5281979171846092,0.7117497886728656,0.9324473975636767,0.8740768094534712,0.8886734976460814,0.8072866730584851,0.7441644145079545,0.9196880861284642,0.9653874087850935
-0.5062987419279907,0.7191780821917808,0.9302325581395349,0.8788774002954209,0.89171974522293,0.8112023177209078,0.7490185901576824,0.9196880861284642,0.9653874087850935
-0.48439956667137274,0.7257785467128027,0.929125138427464,0.8829394387001477,0.8944890612018831,0.8149587178241865,0.7537964825081533,0.9196880861284642,0.9653874087850935
-0.4625003914147543,0.731004366812227,0.9269102990033222,0.8862629246676514,0.8964275823871504,0.8173828125,0.756749243299273,0.9196880861284642,0.9653874087850935
-0.4406012161581363,0.7417923691215617,0.9258028792912514,0.8925406203840472,0.9008584879534755,0.8236453201970443,0.7648320673233853,0.9196880861284642,0.9653874087850935
-0.41870204090151786,0.7484333034914951,0.9258028792912514,0.8962333825701625,0.9036278039324287,0.8277227722772277,0.7701660487603383,0.9196880861284642,0.9653874087850935
-0.3968028656448994,0.7518115942028986,0.9191583610188261,0.8988183161004432,0.903904735530324,0.8271051320378675,0.7688602745051659,0.9196880861284642,0.9653874087850935
-0.3749036903882814,0.7626494940202392,0.9180509413067552,0.9047267355982275,0.9080587094987538,0.8331658291457287,0.776767878525071,0.9196880861284642,0.9653874087850935
-0.353004515131663,0.768303985171455,0.9180509413067552,0.9076809453471196,0.9102741622819164,0.8365287588294652,0.7812044129032094,0.9196880861284642,0.9653874087850935
-0.33110533987504454,0.7752808988764045,0.9169435215946844,0.9113737075332349,0.9127665466629743,0.8401826484018264,0.7859702243697364,0.9196880861284642,0.9653874087850935
-0.30920616461842654,0.782608695652174,0.9169435215946844,0.9150664697193501,0.9155358626419274,0.844467108618052,0.7916414134047715,0.9196880861284642,0.9653874087850935
-0.2873069893618081,0.7842205323193916,0.9136212624584718,0.9161742983751846,0.9155358626419274,0.8439897698209718,0.7908539707005917,0.9196880861284642,0.9653874087850935
-0.2654078141051901,0.7875598086124402,0.9114064230343301,0.9180206794682423,0.9163666574356134,0.8449691991786448,0.7920634192786434,0.9196880861284642,0.9653874087850935
